71000	9.86244410991358	28.792453462193805 39.384673961779704	10.86631215109068 21.38719282544797	55.00151078624628 86.41301753904257	56.50904835034919 47.40290000343364	89.02604976114928
72000	10.266884886512406	29.212967026110697 38.941302726879634	10.951982476130434 22.78532892908524	55.341912509226 85.95050266009946	55.38827201699561 47.5925666289123	88.51034664163969
73000	10.426688875920535	30.276793229812156 37.939556143920925	11.346753999670753 23.135305971245547	55.48019030956688 84.99800618507585	54.44460093255478 47.81182313939293	88.80695477030201
74000	10.936882000858906	30.141004384507877 37.048941745589694	11.537134484686597 23.106934453653185	56.821602972646595 85.26647308280555	54.221374292277225 48.51328408704447	88.7664423889014
75000	10.709644423453568	31.24165195237168 37.68188940420606	11.440765558298901 23.36557008695249	56.81112064967521 84.829640710188	54.81289651415332 47.92664277842621	88.6452379968379
76000	9.999460181744487	31.1083215019797 37.76993415792504	11.411583127180165 22.61489737802238	57.848325696933344 85.26023095097719	55.324866618578426 47.70554078035466	89.17760199537365
77000	10.14926768010134	30.564093202068307 38.57720204012675	11.295957701570085 23.14030714520265	57.412097996571276 86.12071165700942	55.938361856687614 48.051050424672155	89.02391689248955
78000	9.70654595984863	30.88735526215212 37.85328233435469	10.940042100427961 23.0342305021605	56.54457987788927 86.00263944585934	56.11085872745367 46.8597147034998	89.39978746287058
79000	9.74320240375324	29.851600419093053 38.68102266749154	10.716209922619786 23.09217170885204	57.14010326531091 85.89871934545414	56.17520370405993 46.445282944970565	89.55961724159464
80000	9.680824971609262	29.56735030016805 39.05435058201761	10.643263191955668 23.73923669004303	56.858133897004095 85.48447137602894	56.287501574459874 45.36054596848403	89.13917527201492
81000	9.161143426419592	29.442824522315362 39.12218003558077	10.746767625482207 23.73297836592862	56.59317130369002 85.50814169282194	55.74223027138862 44.11034048553724	88.8934699628648
82000	9.994566685673208	31.098920383681072 40.56130158853981	11.118397816604046 24.405614958884055	56.631872504667506 86.06652514242539	56.47824417793585 45.494899215256105	89.08312098416863
83000	10.650327804163025	30.860597992942417 40.962024354928204	11.018313295242615 24.63245124174694	55.933013747322036 86.4996086245432	55.76769701149115 45.352029233672646	88.69377936687383
84000	10.416936725279557	30.61479459410834 41.17291509951614	10.847365172411399 24.661235999178558	56.315550032028604 85.85873493811434	55.3563818424609 46.254675193329625	89.1959047517313
85000	11.77235774910121	30.88937789633202 40.7976470950529	10.815276891962434 24.28043482775422	56.34325713919893 85.5158598597465	55.56456602795558 46.62973399719047	89.08832676633892
86000	12.634132372711965	29.72617203366896 40.781567886182884	10.893329557526016 25.024359997175882	55.24066334730959 85.33757549925107	55.14427645494123 46.474658408108546	89.29327519236223
87000	11.800669710597573	29.687613974579122 40.12147164354566	10.733500316069094 25.820143595705595	55.25095807061193 85.15228602701825	55.04876837410734 46.72622272191768	89.98846864570183
88000	11.654250790569629	29.92978507533005 39.59286179887026	10.490035835947655 25.091298235179636	54.36304317874653 85.44350762343718	54.52122381563882 45.08058304859648	89.34085825341828
89000	10.952904273282616	30.001148398427155 39.04692862043767	10.791685747337683 25.02239053682362	54.50254590818595 85.69344933999928	54.462377283449335 45.98461322442423	89.45423739043792
90000	10.584788602224023	29.62820337439978 39.19855489984189	10.790232330868449 24.097155072693464	55.58166355112431 85.62532083503741	54.72268489252802 46.92463651647681	89.83597498298525
91000	9.875424349843907	30.588513354187533 40.21478235676001	11.047862456370673 23.997412386776762	56.180784186209756 85.21081959695701	53.68278619152137 46.40246195580886	89.21406671027248
92000	9.806009731580035	30.476352426761515 40.85847473729827	10.981492703407412 24.186981386787462	56.62232924863426 85.54201968642408	53.29315143978593 46.92045620900157	89.86999423097686
93000	9.744916466999607	30.403448672990997 40.34420253398453	11.039382500598508 23.808631739670865	56.448752529815906 85.18115349839556	53.62722460866437 48.17603713510754	89.98324548662826
94000	9.773549424718992	30.09961383145236 40.69903264758934	11.07735630854399 23.29548741442944	56.941131718842655 85.22867463245369	52.985203283088225 47.215947441166044	89.44707789673559
95000	9.890007268150637	30.108658197696542 40.783788726288144	10.903026077010905 22.96567750829852	56.65660834430625 86.19891012608034	54.243294486445386 48.73822781308756	89.21134281396779
96000	10.499231443536392	30.4761891693135 41.50074983203599	11.101665928645868 23.87248084919137	55.877190531862944 85.74490446589122	54.234794260077734 48.7559975907878	88.93828950660867
97000	11.365284850078373	30.418277705691313 40.969459499965176	11.06962829678783 23.976794523543745	55.3561797434629 85.99047115920118	53.68265001679249 47.54077307491035	88.99764824529385
98000	11.638522613987314	30.497131391078803 41.24481916720611	11.08226489571056 23.489384652410443	56.06025848789805 85.70390854411117	54.27598277057571 47.141953414868404	89.21461413987284
99000	11.791122475836266	30.236894732755175 40.17307898307215	11.423388237968423 24.255680782301724	56.103359365635995 85.64883829352381	54.601874641284 47.12962223420762	89.35517292245119
100000	12.082435384984215	30.09013882201354 39.11019881743977	10.89907468511182 25.327806285863947	56.18881362767357 86.70909065900189	55.00271133586166 46.60779938315158	89.49002813985263
101000	11.560694261134145	29.965562313046476 38.82073552137942	10.720755670961688 25.334084030545316	57.3580189402995 86.67551988983408	55.746950043795835 47.405810272006725	89.48773714569569
102000	11.843745253373562	30.58987213731521 39.12614831885972	10.669989941894498 26.369341184110105	56.992320639868204 86.44977344217273	54.611827931175135 48.20232036861817	89.72833439078683
103000	11.355133392938036	30.886831195985053 38.66744157058284	10.258000405406747 25.926938561734808	57.317380239256956 86.01449399595772	54.67168244601057 47.72736073522793	89.60036617430305
104000	10.584711111752132	31.705641421861007 38.71539456694022	10.647630325472225 27.199942551268563	57.50278381364037 85.5193903887059	53.92185233935023 46.933606085580365	89.77193560993955
105000	9.883141724177857	31.99627459049499 39.00911916244514	10.531785996790617 27.548592113630168	57.36993497930253 85.541670129536	53.27033820486372 48.20294825195572	90.15415989422155
106000	10.988976215734931	31.92993875091337 39.15216675540015	10.805884149163633 26.981767108703313	57.622473238870754 85.361974579707	52.908537288574024 47.99479783131302	89.67848071997346
107000	10.9748956739385	32.647745632927766 38.769835436392825	10.881202426878653 27.653244230778725	57.02448554999885 85.0931768100864	52.43420449836858 48.36729884020624	90.11280556137916
108000	11.455279937819775	32.431407545296224 39.18740588868007	10.855838054894146 27.290085368444537	57.126429718304735 84.53324261475781	52.355610041183304 48.49263310220037	89.82426756545544
109000	12.045794468319121	32.418633175583935 37.83898704629223	11.019411270383586 27.270588880948623	57.27691255557348 84.63633178469999	52.76623891459152 48.00228630559237	89.68595472756198
110000	12.011687299922118	34.05375786827222 37.20101004693037	11.201678065290844 27.762196798729512	57.06294664300929 84.36434619940876	52.98353136876182 47.90743043850959	89.53565495409683
111000	11.422432240674686	33.36606509014222 37.855191723377175	11.002446538205067 27.82231885147625	57.362815663827455 84.46976908779763	52.83007985979565 47.417856760077186	89.952610355987
112000	11.596944803387357	32.64114088636977 37.98052691592641	11.00565118461518 28.169401961298895	57.6186729352622 84.35197695194461	52.32425708872223 48.4640920395008	89.89168236071701
